,index,Cand_Id,Cand_Name,Cand_Office_Dist,Cand_Office_St,Cand_Party_Affiliation,D,DISTRICT,FEC ID#,Gender,Incumbent,Median_Income,Party_Previous_Vote_Share,Presidential_Approval_Rating,Primary.Vote.Percent,Raised,STATE,Same_Party_As_President,Spent,Unnamed: 0,Year,gov_party,labor_force,minority_percentage,name_commonness,percent_bachelor_or_above,recent_presidential_vote,seat_transition
453,79,H2AZ08094,"BARBER, RONALD",2.0,AZ,DEM,02,,H2AZ08094,1.0,1.0,46139.0,0.310576484,0.42,82.03,2776638.85,Arizona,True,2690570.19,79.0,2012.0,REP,81.75333,0.19187,43.0,31.5,0.439814685,4.0
454,90,H2AZ07070,"GRIJALVA, RAUL M",3.0,AZ,DEM,03,,H2AZ07070,1.0,1.0,40145.0,0.411446093,0.42,65.63,908543.77,Arizona,True,930949.81,90.0,2012.0,REP,81.7,0.27077,500.0,15.5,0.445441423,0.0
455,97,H0AZ01259,"GOSAR, PAUL ANTHONY",4.0,AZ,REP,04,,H0AZ01259,1.0,1.0,42693.0,0.27527827,0.42,51.35,1150701.15,Arizona,False,1126649.26,97.0,2012.0,REP,79.8,0.12541,27.0,17.7,0.445441423,4.0
456,108,H4AZ01038,"SALMON, MATT",5.0,AZ,REP,05,,H4AZ01038,1.0,0.0,63236.0,0.520018846,0.42,51.85,1273756.61,Arizona,False,1186743.99,108.0,2012.0,REP,80.37368,0.13788,500.0,32.3,0.445441423,0.0
457,115,H4AZ06045,"SCHWEIKERT, DAVID",6.0,AZ,REP,06,,H4AZ06045,1.0,0.0,60441.0,0.6642353329999999,0.42,51.48,1952869.87,Arizona,False,1939383.28,115.0,2012.0,REP,80.28571,0.14007,4.0,40.1,0.443988399,4.0
458,121,H2AZ02055,"PASTOR, ED L",7.0,AZ,DEM,07,,H2AZ02055,1.0,1.0,32259.0,0.502280953,0.42,79.03,1025610.58,Arizona,True,1103157.38,121.0,2012.0,REP,80.4,0.31171,40.0,13.1,0.463122196,4.0
459,125,H4AZ04024,"FRANKS, TRENT",8.0,AZ,REP,08,,H4AZ04024,1.0,1.0,55670.0,0.4729704000000001,0.42,83.17,376998.03,Arizona,False,354105.03,125.0,2012.0,REP,80,0.14484,500.0,27.4,0.502409117,
460,143,H2AZ09019,"SINEMA, KYRSTEN",9.0,AZ,DEM,09,,H2AZ09019,0.0,1.0,48737.0,0.0,0.42,40.78,2167384.11,Arizona,True,2118460.84,143.0,2012.0,REP,81.3,0.23103,500.0,34.9,,
461,152,H2CA02142,"LAMALFA, DOUG",1.0,CA,REP,01,,H2CA02142,1.0,0.0,45198.0,0.310338801,0.52,,872995.42,California,False,775941.69,152.0,2012.0,DEM,76.3,0.12722,50.0,22.0,0.704198421,0.0
462,163,H2CA06259,"HUFFMAN, JARED",2.0,CA,DEM,02,,H2CA06259,1.0,0.0,59954.0,0.428461606,0.52,37.49,1449511.65,California,True,1262439.87,163.0,2012.0,DEM,77.08947,0.19537,113.0,38.0,0.491594728,0.0
463,172,H0CA10149,"GARAMENDI, JOHN",3.0,CA,DEM,03,,H0CA10149,1.0,1.0,53106.0,0.431888462,0.52,51.47,2065819.12,California,True,2064921.97,172.0,2012.0,DEM,77.13333,0.34143,6.0,23.6,0.595003484,3.0
464,176,H8CA04152,"MCCLINTOCK, THOMAS",4.0,CA,REP,04,,H8CA04152,1.0,1.0,62035.0,0.612686496,0.52,64.79,1191742.7,California,False,1125498.34,176.0,2012.0,DEM,77.4,0.14783,20.0,30.4,0.534013145,0.0
465,181,H8CA01109,"THOMPSON, MIKE MR.",5.0,CA,DEM,05,,H8CA01109,1.0,1.0,60693.0,0.7204918509999999,0.52,72.20,1811426.04,California,True,1617250.71,181.0,2012.0,DEM,77.1,0.3179,1.0,29.2,0.595243796,0.0
466,182,H6CA05195,"MATSUI, DORIS",6.0,CA,DEM,06,,H6CA05195,0.0,1.0,45274.0,0.659447372,0.52,71.40,908449.38,California,True,858322.9,182.0,2012.0,DEM,76.5,0.46521,500.0,25.9,0.768707659,3.0
467,185,H0CA03078,"BERA, AMERISH",7.0,CA,DEM,07,,H0CA03078,1.0,0.0,61377.0,0.682543764,0.52,41.00,3632281.6,California,True,3531711.09,185.0,2012.0,DEM,77,0.35352,500.0,30.6,0.681004684,0.0
468,192,H2CA08164,"COOK, PAUL",8.0,CA,REP,08,,H2CA08164,1.0,0.0,42250.0,0.151466466,0.52,15.29,118844.1,California,False,110127.67,192.0,2012.0,DEM,77.2,0.27913000000000004,27.0,16.0,0.861222145,4.0
469,204,H4CA11081,"MCNERNEY, JERRY",9.0,CA,DEM,09,,H4CA11081,1.0,1.0,52556.0,0.842655954,0.52,47.78,2532626.42,California,True,2744513.95,204.0,2012.0,DEM,77.8,0.44165,63.0,18.8,0.800612436,0.0
470,208,H0CA19173,"DENHAM, JEFF",10.0,CA,REP,10,,H0CA19173,1.0,1.0,49879.0,0.378570268,0.52,49.24,2756588.82,California,False,2647697.84,208.0,2012.0,DEM,77.44667,0.26175,192.0,17.0,0.695085222,3.0
471,213,H6CA07043,"MILLER, GEORGE",11.0,CA,DEM,11,,H6CA07043,1.0,1.0,70298.0,0.479665534,0.52,58.49,743547.15,California,True,885945.61,213.0,2012.0,DEM,83.1,0.35396,53.0,41.1,0.715546516,0.0
472,219,H8CA05035,"PELOSI, NANCY",12.0,CA,DEM,12,,H8CA05035,0.0,1.0,72303.0,0.7558286359999999,0.52,74.88,2300344.47,California,True,2001647.66,219.0,2012.0,DEM,81.1,0.48162,78.0,53.5,0.812385074,0.0
473,223,H8CA09060,"LEE, BARBARA",13.0,CA,DEM,13,,H8CA09060,0.0,1.0,56285.0,0.719548845,0.52,83.11,1167291.69,California,True,1148467.65,223.0,2012.0,DEM,80.21579,0.53904,76.0,44.1,0.800612436,4.0
474,227,H8CA12171,"SPEIER, JACKIE",14.0,CA,DEM,14,,H8CA12171,0.0,1.0,77880.0,0.6909018640000001,0.52,74.34,969474.1,California,True,885671.51,227.0,2012.0,DEM,78.74286,0.50164,500.0,41.3,0.728845445,3.0
475,232,H2CA15094,"SWALWELL, ERIC MICHAEL",15.0,CA,DEM,15,,H2CA15094,1.0,0.0,88797.0,0.6759746,0.52,36.19,826186.24,California,True,799576.22,232.0,2012.0,DEM,78.3,0.50056,14.0,39.1,0.7088871720000001,0.0
476,233,H4CA20082,"COSTA, JIM",16.0,CA,DEM,16,,H4CA20082,1.0,0.0,35828.0,0.678215792,0.52,42.67,1483125.53,California,True,1274918.69,233.0,2012.0,DEM,76.3,0.4622600000000001,5.0,11.5,0.7088871720000001,4.0
477,238,H0CA15148,"HONDA, MIKE",17.0,CA,DEM,17,,H0CA15148,1.0,1.0,100652.0,0.666524456,0.52,66.70,900844.16,California,True,1028810.23,238.0,2012.0,DEM,77.1,0.66325,1.0,50.4,0.741661681,4.0
478,244,H8CA12098,"ESHOO, ANNA",18.0,CA,DEM,18,,H8CA12098,0.0,1.0,100917.0,0.58484053,0.52,61.46,1489802.48,California,True,1629523.88,244.0,2012.0,DEM,77.2,0.31774,87.0,57.3,0.5139456379999999,3.0
479,247,H4CA16049,"LOFGREN, ZOE",19.0,CA,DEM,19,,H4CA16049,0.0,1.0,75857.0,0.351489678,0.52,65.18,858985.44,California,True,626000.61,247.0,2012.0,DEM,76.3,0.49743,500.0,31.4,0.489362431,3.0
480,252,H4CA17021,"FARR, SAM",20.0,CA,DEM,20,,H4CA17021,1.0,1.0,60563.0,0.517049774,0.52,64.37,735679.32,California,True,727205.98,252.0,2012.0,DEM,77.8,0.23044,64.0,26.3,0.451172356,0.0
481,260,H2CA20094,"VALADAO, DAVID",21.0,CA,REP,21,,H2CA20094,1.0,1.0,36249.0,1.0,0.52,56.99,1315897.19,California,False,1181112.9,260.0,2012.0,DEM,77.27333,0.33908,4.0,8.0,0.477368999,4.0
482,263,H8CA20059,"NUNES, DEVIN GERALD",22.0,CA,REP,22,,H8CA20059,1.0,1.0,50070.0,0.987629723,0.52,70.58,1551896.98,California,False,1087798.59,263.0,2012.0,DEM,80,0.27924,500.0,23.3,0.6761523359999999,4.0
483,264,H6CA22125,"MCCARTHY, KEVIN",23.0,CA,REP,23,,H6CA22125,1.0,1.0,52599.0,0.376009883,0.52,72.16,4578118.94,California,False,4027747.81,264.0,2012.0,DEM,78.8,0.25252,13.0,18.9,0.568007585,0.0
484,269,H8CA22089,"CAPPS, LOIS",24.0,CA,DEM,24,,H8CA22089,0.0,1.0,61011.0,0.400604991,0.52,46.36,3320070.72,California,True,3286649.92,269.0,2012.0,DEM,77.67368,0.21951,500.0,31.6,0.5817609020000001,0.0
485,275,H2CA25036,"MCKEON, HOWARD P. 'BUCK'",25.0,CA,REP,25,,H2CA25036,1.0,1.0,70149.0,0.6183258770000001,0.52,50.54,1980079.87,California,False,1769400.41,275.0,2012.0,DEM,76.20952,0.3525,188.0,26.7,0.675909567,0.0
486,280,H2CA00120,"BROWNLEY, JULIA",26.0,CA,DEM,26,,H2CA00120,0.0,0.0,70218.0,0.365222441,0.52,26.89,2155827.82,California,True,2106885.83,280.0,2012.0,DEM,75.3,0.2208,131.0,31.1,0.676560512,4.0
487,288,H0CA32101,"CHU, JUDY",27.0,CA,DEM,27,,H0CA32101,0.0,1.0,66197.0,0.6515068079999999,0.52,57.78,1468072.1,California,True,803348.1,288.0,2012.0,DEM,75,0.55383,500.0,39.3,0.701108324,4.0
488,296,H0CA27085,"SCHIFF, ADAM",28.0,CA,DEM,28,,H0CA27085,1.0,1.0,52204.0,0.6953590279999999,0.52,59.00,1333321.02,California,True,1082976.5,296.0,2012.0,DEM,74.2,0.31917,36.0,41.5,0.701108324,4.0
489,298,H2CA28113,"CARDENAS, TONY",29.0,CA,DEM,29,,H2CA28113,1.0,1.0,45009.0,0.647778757,0.52,,844097.25,California,True,709796.98,298.0,2012.0,DEM,74.4,0.3775,80.0,18.2,0.701108324,4.0
490,309,H6CA24113,"SHERMAN, BRAD",30.0,CA,DEM,30,,H6CA24113,1.0,1.0,66074.0,0.6463299220000001,0.52,42.35,3201860.25,California,True,6172614.48,309.0,2012.0,DEM,75.1,0.32566,123.0,41.3,0.701108324,4.0
491,314,H8CA41063,"MILLER, GARY G",31.0,CA,REP,31,,H8CA41063,1.0,0.0,52324.0,0.161789564,0.52,58.49,387524.29,California,False,385150.69,314.0,2012.0,DEM,75.8,0.3962,47.0,21.6,0.701108324,4.0
492,320,H8CA34068,"NAPOLITANO, GRACE",32.0,CA,DEM,32,,H8CA34068,0.0,1.0,56986.0,0.710413317,0.52,1.28,540770.26,California,True,610490.76,320.0,2012.0,DEM,75.32,0.48592,500.0,19.6,0.701108324,4.0
493,329,H6CA24048,"WAXMAN, HENRY A",33.0,CA,DEM,33,,H6CA24048,1.0,1.0,92111.0,0.8608062190000001,0.52,45.32,1894271.24,California,True,2663178.9,329.0,2012.0,DEM,70.7,0.23621,120.0,61.9,0.701108324,4.0
494,330,H2CA30143,"BECERRA, XAVIER",34.0,CA,DEM,34,,H2CA30143,1.0,1.0,32714.0,0.772292657,0.52,77.31,1849999.56,California,True,1570150.91,330.0,2012.0,DEM,70.3,0.6602899999999999,500.0,20.8,0.701108324,4.0
495,335,H2CA35118,"MCLEOD, GLORIA NEGRETE",35.0,CA,DEM,35,,H2CA35118,0.0,0.0,52004.0,0.793336783,0.52,36.35,302549.74,California,True,294428.44,335.0,2012.0,DEM,74,0.42871,190.0,13.7,0.701108324,4.0
496,353,H2CA36439,"RUIZ, RAUL DR.",36.0,CA,DEM,36,,H2CA36439,1.0,0.0,42933.0,0.596188195,0.52,41.90,1976758.0,California,True,1925464.26,353.0,2012.0,DEM,77.35714,0.35264,500.0,20.2,0.701108324,4.0
497,358,H0CA33117,"BASS, KAREN",37.0,CA,DEM,37,,H0CA33117,0.0,1.0,47984.0,0.68355933,0.52,99.91,692988.53,California,True,803966.15,358.0,2012.0,DEM,80,0.60783,25.0,35.5,0.701108324,4.0
498,367,H6CA39020,"ROYCE, EDWARD R",39.0,CA,REP,39,,H6CA39020,1.0,1.0,72388.0,0.325966765,0.52,66.26,2746376.13,California,False,4515189.87,367.0,2012.0,DEM,79.2,0.45701,40.0,38.2,0.701108324,4.0
499,368,H2CA39078,"SANCHEZ, LINDA",39.0,CA,DEM,38,,H2CA39078,0.0,0.0,72388.0,0.6326718929999999,0.52,34.59,793548.61,California,True,714593.73,368.0,2012.0,DEM,79.2,0.45701,68.0,38.2,0.701108324,4.0
500,369,H2CA33048,"ROYBAL-ALLARD, LUCILLE",40.0,CA,DEM,40,,H2CA33048,0.0,1.0,38094.0,0.332112605,0.52,65.41,0.0,California,True,0.0,369.0,2012.0,DEM,80.3,0.46201,500.0,8.2,0.480547263,0.0
501,374,H2CA43245,"TAKANO, MARK",41.0,CA,DEM,41,,H2CA43245,1.0,1.0,50128.0,0.36776643,0.52,36.66,1456715.57,California,True,1433468.09,374.0,2012.0,DEM,80.6,0.40549,18.0,16.7,0.521613793,4.0
502,376,H2CA37023,"CALVERT, KENNETH S",42.0,CA,REP,42,,H2CA37023,1.0,1.0,67052.0,0.622124483,0.52,51.34,1091572.66,California,False,847022.87,376.0,2012.0,DEM,80.9,0.28559,31.0,23.2,0.633596425,0.0
503,383,H4CA23011,"WATERS, MAXINE",43.0,CA,DEM,43,,H4CA23011,0.0,1.0,45245.0,0.654962775,0.52,65.42,4204.0,California,True,3220.2,383.0,2012.0,DEM,80.62667,0.63393,500.0,23.8,0.526335474,0.0
504,384,H8CA36097,"HAHN, JANICE",44.0,CA,DEM,44,,H8CA36097,0.0,1.0,43804.0,0.4438649320000001,0.52,60.06,599696.34,California,True,540277.15,384.0,2012.0,DEM,68.2,0.5828300000000001,184.0,11.3,0.491708945,4.0
505,388,H6CA48039,"CAMPBELL, JOHN BT III",45.0,CA,REP,45,,H6CA48039,1.0,1.0,90293.0,0.514852443,0.52,51.01,1285137.64,California,False,1421706.01,388.0,2012.0,DEM,69.3,0.35656,6.0,50.6,0.51638991,0.0
506,397,H6CA46033,"SANCHEZ, LORETTA",46.0,CA,DEM,46,,H6CA46033,0.0,1.0,52114.0,0.377877232,0.52,34.59,1677370.81,California,True,1674005.58,397.0,2012.0,DEM,71.47895,0.39771,500.0,16.8,0.646808608,0.0
507,403,H2CA00104,"LOWENTHAL, ALAN",47.0,CA,DEM,47,,H2CA00104,1.0,1.0,55150.0,0.52975384,0.52,33.80,1210250.82,California,True,1171130.95,403.0,2012.0,DEM,73.87143,0.43942,110.0,29.4,0.480547263,0.0
508,408,H8CA42061,"ROHRABACHER, DANA",48.0,CA,REP,48,,H8CA42061,0.0,1.0,77155.0,0.5993803529999999,0.52,66.30,493391.61,California,False,582122.28,408.0,2012.0,DEM,75.8,0.31153000000000003,57.0,42.2,0.480547263,4.0
509,417,H8CA52052,"HUNTER, DUNCAN D.",50.0,CA,REP,50,,H8CA52052,1.0,1.0,55876.0,0.566538288,0.52,67.41,986170.44,California,False,993680.5,417.0,2012.0,DEM,75.5,0.19432,500.0,25.1,0.5478353,4.0
510,428,H2CA50026,"VARGAS, JUAN C.",51.0,CA,DEM,51,,H2CA50026,1.0,0.0,40503.0,0.60051002,0.52,46.02,1061806.23,California,True,1010618.48,428.0,2012.0,DEM,75.9,0.34855,68.0,13.0,0.5498341760000001,4.0
511,434,H2CA52089,"PETERS, SCOTT",52.0,CA,DEM,52,,H2CA52089,1.0,0.0,81275.0,0.320588794,0.52,22.59,4381438.01,California,True,4352737.01,434.0,2012.0,DEM,76.4,0.30587,17.0,54.5,0.5478353,4.0
512,439,H0CA49055,"DAVIS, SUSAN A",53.0,CA,DEM,53,,H0CA49055,0.0,1.0,58067.0,0.622593983,0.52,57.81,647361.55,California,True,952515.18,439.0,2012.0,DEM,76.4,0.34294,27.0,33.9,0.5478353,
513,443,H6CO01141,"DEGETTE, DIANA L.",1.0,CO,DEM,01,,H6CO01141,0.0,1.0,52135.0,0.6742350220000001,0.43,100.00,1051538.17,Colorado,True,1098046.15,443.0,2012.0,DEM,72.6,0.22429,97.0,42.1,0.617640259,4.0
514,451,H8CO02137,"POLIS, JARED",2.0,CO,DEM,02,,H8CO02137,1.0,1.0,65866.0,0.57413668,0.43,100.00,1147923.96,Colorado,True,1504673.17,451.0,2012.0,DEM,70.9,0.0958,113.0,51.4,0.586356789,4.0
515,459,H6CO03139,"TIPTON, SCOTT R.",3.0,CO,REP,03,,H6CO03139,1.0,1.0,46653.0,0.498700302,0.43,100.00,2342228.83,Colorado,False,2225170.66,459.0,2012.0,DEM,70.76316,0.12502,17.0,28.4,0.484451744,4.0
516,462,H0CO04122,"GARDNER, CORY",4.0,CO,REP,04,,H0CO04122,1.0,1.0,60737.0,0.524769003,0.43,100.00,2295599.73,Colorado,False,1849386.33,462.0,2012.0,DEM,70.08571,0.11304000000000003,99.0,31.6,0.565821216,4.0
517,471,H6CO05159,"LAMBORN, DOUGLAS",5.0,CO,REP,05,,H6CO05159,1.0,1.0,53773.0,0.657515682,0.43,61.72,696043.63,Colorado,False,799502.31,471.0,2012.0,DEM,69.6,0.16959000000000002,50.0,33.6,0.403664201,4.0
518,474,H8CO06138,"COFFMAN, MICHAEL",6.0,CO,REP,06,,H8CO06138,1.0,1.0,64264.0,0.656724173,0.43,100.00,3441282.7,Colorado,False,3838136.52,474.0,2012.0,DEM,69.5,0.2381,1.0,39.6,0.51998606,4.0
519,484,H6CO07023,"PERLMUTTER, EDWIN G",7.0,CO,DEM,07,,H6CO07023,1.0,1.0,57660.0,0.534448081,0.43,100.00,2975375.65,Colorado,True,2988390.89,484.0,2012.0,DEM,69.5,0.12613,185.0,29.7,0.561213788,
520,489,H8CT01046,"LARSON, JOHN B",1.0,CT,DEM,01,,H8CT01046,1.0,1.0,63674.0,0.0,0.53,,2018561.37,Connecticut,True,2232557.75,489.0,2012.0,DEM,69.6,0.27284,6.0,33.6,0.631626475,0.0
521,492,H2CT02112,"COURTNEY, JOSEPH D",2.0,CT,DEM,02,,H2CT02112,1.0,1.0,69811.0,0.0,0.53,,1520758.75,Connecticut,True,1449934.62,492.0,2012.0,DEM,70.2,0.12095999999999997,11.0,32.7,0.6274678029999999,0.0
522,500,H0CT03072,"DELAURO, ROSA L",3.0,CT,DEM,03,,H0CT03072,0.0,1.0,60275.0,0.0,0.53,,1175607.54,Connecticut,True,1169821.23,500.0,2012.0,DEM,69.86,0.2483,500.0,33.6,0.605046349,0.0
523,503,H8CT04172,"HIMES, JIM",4.0,CT,DEM,04,,H8CT04172,1.0,1.0,82174.0,0.0,0.53,,3035222.27,Connecticut,True,2289994.06,503.0,2012.0,DEM,77.7,0.26103000000000004,5.0,47.0,0.6037183279999999,4.0
524,510,H2CT05131,"ESTY, ELIZABETH",5.0,CT,DEM,05,,H2CT05131,0.0,0.0,63859.0,0.0,0.53,,3269049.65,Connecticut,True,3228059.7,510.0,2012.0,DEM,77.9,0.18855,12.0,34.0,0.615582553,
525,520,H0DC00058,"NORTON, ELEANOR HOLMES",0.0,DC,DEM,00,,H0DC00058,0.0,0.0,66583.0,0.0,,97.29,332288.34,District of Columbia,True,370153.96,520.0,2012.0,DEM,character(0),,500.0,,,
526,523,H0DE01017,"CARNEY, JOHN CHARLES JR",0.0,DE,DEM,00,,H0DE01017,1.0,1.0,58415.0,0.56780942,,100.00,1526892.72,Delaware,True,1016701.58,523.0,2012.0,DEM,70.17143,0.30291,6.0,28.5,0.6263494789999999,0.0
527,531,H2FL01100,"MILLER, JEFFERSON B.",1.0,FL,REP,01,,H2FL01100,1.0,1.0,49728.0,0.8000009370000001,0.46,100.00,731600.7,Florida,False,684274.71,531.0,2012.0,REP,66.8,0.22695,500.0,24.7,0.293545853,0.0
528,539,H0FL02110,"SOUTHERLAND, WILLIAM STEVE II",2.0,FL,REP,02,,H0FL02110,1.0,1.0,42502.0,0.53596947,0.46,100.00,1823957.33,Florida,False,1722317.48,539.0,2012.0,REP,66.3,0.30968,9.0,26.0,0.343091555,4.0
529,548,H2FL06109,"YOHO, THEODORE SCOTT MR.",3.0,FL,REP,03,,H2FL06109,1.0,0.0,41825.0,0.338866674,0.46,34.39,633946.72,Florida,False,561549.37,548.0,2012.0,REP,66.7,0.2111,181.0,23.8,0.398128191,0.0
530,551,H0FL04066,"CRENSHAW, ANDER HON.",4.0,FL,REP,04,,H0FL04066,1.0,1.0,51944.0,0.772111157,0.46,71.86,543226.67,Florida,False,721657.11,551.0,2012.0,REP,66.60667,0.22423,500.0,28.7,0.305446175,0.0
531,555,H2FL03056,"BROWN, CORRINE",5.0,FL,DEM, 0,,H2FL03056,0.0,1.0,31116.0,0.32569194,0.46,100.00,610071.75,Florida,True,613190.36,555.0,2012.0,REP,74,0.61158,500.0,15.5,0.406579488,0.0
532,563,H2FL00292,"DESANTIS, RONALD D",6.0,FL,REP,06,,H2FL00292,1.0,1.0,43705.0,0.7145919409999999,0.46,38.85,1145858.58,Florida,False,1122041.88,563.0,2012.0,REP,73.3,0.16649,43.0,26.7,0.492374728,4.0
533,573,H2FL08055,"MICA, JOHN L. MR.",7.0,FL,REP,07,,H2FL08055,1.0,1.0,51597.0,0.690311007,0.46,61.15,2068330.84,Florida,False,2473672.27,573.0,2012.0,REP,72.93684,0.18022,6.0,32.5,0.364953988,0.0
534,578,H8FL15107,"POSEY, BILL",8.0,FL,REP,08,,H8FL15107,1.0,1.0,45110.0,0.561132199,0.46,100.00,1051651.68,Florida,False,900121.53,578.0,2012.0,REP,72.32381,0.16292,9.0,26.2,0.43799556,4.0
535,580,H6FL08213,"GRAYSON, ALAN MARK",9.0,FL,DEM,09,,H6FL08213,1.0,1.0,43243.0,0.285667405,0.46,100.00,4676186.44,Florida,True,4634160.75,580.0,2012.0,REP,71.9,0.2464,110.0,23.0,,4.0
536,590,H0FL08208,"WEBSTER, DANIEL",10.0,FL,REP,10,,H0FL08208,1.0,1.0,46657.0,0.659206904,0.46,100.00,1534724.86,Florida,False,1498872.06,590.0,2012.0,REP,72,0.22756,12.0,27.6,,4.0
537,593,H0FL05139,"NUGENT, RICHARD B",11.0,FL,REP,11,,H0FL05139,1.0,1.0,38693.0,0.403650135,0.46,100.00,7946.0,Florida,False,7946.0,593.0,2012.0,REP,71.8,0.12902,16.0,17.5,,3.0
538,597,H6FL09070,"BILIRAKIS, GUS MICHAEL",12.0,FL,REP,12,,H6FL09070,1.0,1.0,47611.0,0.481432522,0.46,100.00,758988.49,Florida,False,919050.25,597.0,2012.0,REP,70.8,0.11448,500.0,26.0,0.291468853,3.0
539,605,H6FL06035,"YOUNG, C W BILL",13.0,FL,REP,13,,H6FL06035,1.0,1.0,44591.0,0.688600928,0.46,69.12,1040707.05,Florida,False,1047105.4,605.0,2012.0,REP,72.5,0.12897,500.0,26.8,,0.0
540,609,H6FL11126,"CASTOR, KATHY",14.0,FL,DEM,14,,H6FL11126,0.0,1.0,38737.0,0.271304848,0.46,100.00,1020415.31,Florida,True,801763.55,609.0,2012.0,REP,72.6,0.36087,134.0,25.2,0.23804039,0.0
541,616,H0FL12101,"ROSS, DENNIS ALAN",15.0,FL,REP,15,,H0FL12101,1.0,1.0,48547.0,0.647284011,0.46,100.00,883780.3,Florida,False,673788.21,616.0,2012.0,REP,72.28,0.2258,59.0,25.8,0.291468853,4.0
542,617,H6FL13148,"BUCHANAN, VERNON",16.0,FL,REP,16,,H6FL13148,1.0,1.0,47750.0,0.668491492,0.46,100.00,2209719.1,Florida,False,2667717.07,617.0,2012.0,REP,55.5,0.11593,500.0,28.3,,4.0
543,624,H8FL16022,"ROONEY, TOM",17.0,FL,REP,17,,H8FL16022,1.0,1.0,42472.0,0.0,0.46,73.20,1096521.82,Florida,False,1092225.21,624.0,2012.0,REP,55.5,0.14628,20.0,18.2,,4.0
544,629,H2FL22072,"MURPHY, PATRICK",18.0,FL,DEM,18,,H2FL22072,1.0,0.0,50368.0,0.31114775100000003,0.46,79.69,4752053.86,Florida,True,4480428.11,629.0,2012.0,REP,63.07368,0.18994,37.0,28.7,0.34105822700000005,4.0
545,636,H2FL14194,"RADEL, HENRY J. III",19.0,FL,REP,19,,H2FL14194,1.0,0.0,49466.0,0.373037871,0.46,29.98,1068123.35,Florida,False,946371.36,636.0,2012.0,REP,70.2,0.13894,120.0,28.9,,4.0
546,643,H2FL23021,"HASTINGS, ALCEE L L",20.0,FL,DEM,20,,H2FL23021,1.0,1.0,36598.0,0.601462076,0.46,100.00,652962.59,Florida,True,558061.51,643.0,2012.0,REP,76.1,0.61012,500.0,17.8,,4.0
547,645,H0FL19080,"DEUTCH, THEODORE ELIOT",21.0,FL,DEM,21,,H0FL19080,1.0,1.0,55368.0,0.0,0.46,100.00,1264158.45,Florida,True,921298.24,645.0,2012.0,REP,75.9,0.20517,181.0,33.8,,1.0
548,649,H2FL14053,"FRANKEL, LOIS J.",22.0,FL,DEM,22,,H2FL14053,0.0,1.0,51905.0,0.456363686,0.46,61.35,3453915.3,Florida,True,3410565.22,649.0,2012.0,REP,76.2,0.18615,500.0,36.1,,4.0
549,659,H4FL20023,"SCHULTZ, DEBBIE WASSERMAN",23.0,FL,DEM,23,,H4FL20023,0.0,1.0,51139.0,0.791160658,0.46,,3629324.39,Florida,True,3520041.53,659.0,2012.0,REP,76.4,0.24194,61.0,35.9,,
550,661,H0FL17068,"WILSON, FREDERICA S",24.0,FL,DEM,24,,H0FL17068,0.0,1.0,37272.0,0.403161233,0.46,66.38,534031.75,Florida,True,415146.75,661.0,2012.0,REP,77,0.6118100000000001,500.0,20.1,0.417170191,
551,663,H2FL25018,"DIAZ-BALART, MARIO",25.0,FL,REP,25,,H2FL25018,1.0,1.0,46569.0,0.521472905,0.46,100.00,852973.17,Florida,False,769587.43,663.0,2012.0,REP,78.3,0.12641,134.0,24.8,0.34105822700000005,
552,670,H8FL25015,"GARCIA, JOE",26.0,FL,DEM,26,,H8FL25015,1.0,0.0,50057.0,0.0,0.46,9.94,1395067.73,Florida,True,1162567.84,670.0,2012.0,REP,66.7,0.14868,107.0,26.6,,
553,678,H0FL18025,"ROS-LEHTINEN, ILEANA",27.0,FL,REP,27,,H0FL18025,0.0,1.0,40142.0,0.0,0.46,100.00,2146246.12,Florida,False,1190873.38,678.0,2012.0,REP,66.7,0.12598,500.0,28.8,,
554,681,H2GA01157,"KINGSTON, JACK REP.",1.0,GA,REP,01,,H2GA01157,1.0,1.0,44623.0,0.7162882740000001,0.46,100.00,1248412.38,Georgia,False,1208213.63,681.0,2012.0,REP,75,0.36486,146.0,22.7,,0.0
555,685,H2GA02031,"BISHOP, SANFORD D JR",2.0,GA,DEM,02,,H2GA02031,1.0,1.0,32830.0,0.514409042,0.46,100.00,1290956.0,Georgia,True,1301603.64,685.0,2012.0,REP,73.6,0.56775,500.0,15.2,,0.0
556,690,H4GA08067,"WESTMORELAND, LYNN A.",3.0,GA,REP,03,,H4GA08067,0.0,1.0,51024.0,0.694784903,0.46,71.63,1067726.45,Georgia,False,1055937.98,690.0,2012.0,REP,73.86316,0.28986,164.0,24.0,,0.0
557,693,H6GA04129,"JOHNSON, HENRY C 'HANK'",4.0,GA,DEM,04,,H6GA04129,1.0,1.0,46734.0,0.746655182,0.46,76.96,448223.02,Georgia,True,433430.85,693.0,2012.0,REP,73.6619,0.68717,120.0,28.9,,3.0
558,699,H6GA05217,"LEWIS, JOHN R.",5.0,GA,DEM,05,,H6GA05217,1.0,1.0,42295.0,0.73719871,0.46,80.77,1238406.06,Georgia,True,1300095.24,699.0,2012.0,REP,73.5,0.6756300000000001,6.0,37.6,,0.0
559,704,H4GA06087,"PRICE, THOMAS EDMUNDS",6.0,GA,REP,06,,H4GA06087,1.0,1.0,76389.0,0.999051884,0.46,100.00,2341155.22,Georgia,False,1779245.68,704.0,2012.0,REP,74,0.28505,20.0,56.7,,0.0
